ID(序號),Area(行政區),路名,位置,Address(地址),Longitude(經度),Latitude(緯度),Remark(備註),,,,,,,
437,士林區,中山北路,5段378巷以北士林官邸公園02(擴建區拱橋旁),臺北市士林區中山北路5段378巷以北士林官邸公園02(擴建區拱橋旁),121.52878,25.09155,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.52878, 25.09155]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區中山北路5段378巷以北士林官邸公園02(擴建區拱橋旁)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.52878, 25.09155, 121.52878, 25.09155]
		},",,
438,士林區,天母東路,69巷口天和一號公園(草皮區紅磚花台前),臺北市士林區天母東路69巷口天和一號公園(草皮區紅磚花台前),121.53457,25.11849,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.53457, 25.11849]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區天母東路69巷口天和一號公園(草皮區紅磚花台前)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.53457, 25.11849, 121.53457, 25.11849]
		},",,
439,士林區,德行西路,30號德行公園(超商招牌旁),臺北市士林區德行西路30號德行公園(超商招牌旁),121.52378,25.10468,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.52378, 25.10468]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區德行西路30號德行公園(超商招牌旁)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.52378, 25.10468, 121.52378, 25.10468]
		},",,
440,士林區,基河路,14號對面D-2基隆河北-劍潭站南段線形公園01(工具箱後面),臺北市士林區基河路14號對面D-2基隆河北-劍潭站南段線形公園01(工具箱後面),121.52419,25.08156,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.52419, 25.08156]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區基河路14號對面D-2基隆河北-劍潭站南段線形公園01(工具箱後面)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.52419, 25.08156, 121.52419, 25.08156]
		},",,
441,士林區,基河路,14號對面D-2基隆河北-劍潭站南段線形公園02(捷運劍潭站轉乘停車場旁),臺北市士林區基河路14號對面D-2基隆河北-劍潭站南段線形公園02(捷運劍潭站轉乘停車場旁),121.52421,25.08242,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.52421, 25.08242]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區基河路14號對面D-2基隆河北-劍潭站南段線形公園02(捷運劍潭站轉乘停車場旁)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.52421, 25.08242, 121.52421, 25.08242]
		},",,
442,士林區,承德路,4段6巷56號明勝公園(告示牌後面),臺北市士林區承德路4段6巷56號明勝公園(告示牌後面),121.51926,25.07989,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.51926, 25.07989]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區承德路4段6巷56號明勝公園(告示牌後面)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.51926, 25.07989, 121.51926, 25.07989]
		},",,
443,士林區,中正路,與重慶北路4段交叉口社正公園01(洗手台旁),臺北市士林區中正路與重慶北路4段交叉口社正公園01(洗手台旁),121.51061,25.08771,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.51061, 25.08771]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區中正路與重慶北路4段交叉口社正公園01(洗手台旁)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.51061, 25.08771, 121.51061, 25.08771]
		},",,
444,士林區,中正路,與重慶北路4段交叉口社正公園02(社子里公布欄旁),臺北市士林區中正路與重慶北路4段交叉口社正公園02(社子里公布欄旁),121.51044,25.08818,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.51044, 25.08818]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區中正路與重慶北路4段交叉口社正公園02(社子里公布欄旁)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.51044, 25.08818, 121.51044, 25.08818]
		},",,
445,士林區,福港街,107巷福中公園01(前出入口旁),臺北市士林區福港街107巷福中公園01(前出入口旁),121.51888,25.08832,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.51888, 25.08832]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區福港街107巷福中公園01(前出入口旁)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.51888, 25.08832, 121.51888, 25.08832]
		},",,
446,士林區,福港街,107巷福中公園02(後出入口旁),臺北市士林區福港街107巷福中公園02(後出入口旁),121.51885,25.08752,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.51885, 25.08752]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區福港街107巷福中公園02(後出入口旁)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.51885, 25.08752, 121.51885, 25.08752]
		},",,
447,士林區,忠勇街,40巷20弄底福志公園(福志里公布欄旁),臺北市士林區忠勇街40巷20弄底福志公園(福志里公布欄旁),121.53435,25.09947,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.53435, 25.09947]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區忠勇街40巷20弄底福志公園(福志里公布欄旁)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.53435, 25.09947, 121.53435, 25.09947]
		},",,
448,士林區,至善路,2段221號原住民文化主題公園(公共藝術石碑後面),臺北市士林區至善路2段221號原住民文化主題公園(公共藝術石碑後面),121.55109,25.10092,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.55109, 25.10092]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區至善路2段221號原住民文化主題公園(公共藝術石碑後面)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.55109, 25.10092, 121.55109, 25.10092]
		},",,
449,士林區,中正路,與志成街交叉口志成公園(路燈001旁),臺北市士林區中正路與志成街交叉口志成公園(路燈001旁),121.53201,25.09702,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.53201, 25.09702]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區中正路與志成街交叉口志成公園(路燈001旁)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.53201, 25.09702, 121.53201, 25.09702]
		},",,
450,士林區,中山北路,與福林路交叉口福林公園01(路燈036旁),臺北市士林區中山北路與福林路交叉口福林公園01(路燈036旁),121.52865,25.09422,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.52865, 25.09422]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區中山北路與福林路交叉口福林公園01(路燈036旁)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.52865, 25.09422, 121.52865, 25.09422]
		},",,
451,士林區,中山北路,與福林路交叉口福林公園02(Ubike租賃站旁),臺北市士林區中山北路與福林路交叉口福林公園02(Ubike租賃站旁),121.53023,25.09598,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.53023, 25.09598]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區中山北路與福林路交叉口福林公園02(Ubike租賃站旁)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.53023, 25.09598, 121.53023, 25.09598]
		},",,
452,士林區,至善路,2段284巷19號外雙溪公園,臺北市士林區至善路2段284巷19號外雙溪公園,121.55255,25.101244,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.55255, 25.101244]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區至善路2段284巷19號外雙溪公園@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.55255, 25.101244, 121.55255, 25.101244]
		},",,
453,士林區,華聲街,20號對面華聲公園,臺北市士林區華聲街20號對面華聲公園,121.522321,25.095903,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.522321, 25.095903]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區華聲街20號對面華聲公園@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.522321, 25.095903, 121.522321, 25.095903]
		},",,
454,士林區,後港街,134巷前港公園01(涼亭附近),臺北市士林區後港街134巷前港公園01(涼亭附近),121.52021,25.08645,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.52021, 25.08645]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區後港街134巷前港公園01(涼亭附近)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.52021, 25.08645, 121.52021, 25.08645]
		},",,
455,士林區,後港街,前港公園02(停車場出入口後方),臺北市士林區後港街前港公園02(停車場出入口後方),121.521135,25.08602,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.521135, 25.08602]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區後港街前港公園02(停車場出入口後方)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.521135, 25.08602, 121.521135, 25.08602]
		},",,
456,士林區,前港街,58巷前港公園03,臺北市士林區前港街58巷前港公園03,121.52069,25.08491,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.52069, 25.08491]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區前港街58巷前港公園03@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.52069, 25.08491, 121.52069, 25.08491]
		},",,
457,士林區,華齡街,前港公園04(大榕樹露天桌椅旁),臺北市士林區華齡街前港公園04(大榕樹露天桌椅旁),121.51969,25.08574,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.51969, 25.08574]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區華齡街前港公園04(大榕樹露天桌椅旁)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.51969, 25.08574, 121.51969, 25.08574]
		},",,
458,士林區,至誠路,1段與雨聲街交叉口芝山公園01(百二崁),臺北市士林區至誠路1段與雨聲街交叉口芝山公園01(百二崁),121.53265,25.10228,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.53265, 25.10228]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區至誠路1段與雨聲街交叉口芝山公園01(百二崁)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.53265, 25.10228, 121.53265, 25.10228]
		},",,
459,士林區,至誠路,1段與雨聲街交叉口芝山公園02(惠濟宮停車場旁),臺北市士林區至誠路1段與雨聲街交叉口芝山公園02(惠濟宮停車場旁),121.52987,25.1025,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.52987, 25.1025]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區至誠路1段與雨聲街交叉口芝山公園02(惠濟宮停車場旁)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.52987, 25.1025, 121.52987, 25.1025]
		},",,
460,士林區,至誠路,1段與雨聲街交叉口芝山公園03(陽明醫院對面),臺北市士林區至誠路1段與雨聲街交叉口芝山公園03(陽明醫院對面),121.53104,25.10451,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.53104, 25.10451]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區至誠路1段與雨聲街交叉口芝山公園03(陽明醫院對面)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.53104, 25.10451, 121.53104, 25.10451]
		},",,
461,士林區,中山北路,6段與忠誠路1段交叉口忠誠公園,臺北市士林區中山北路6段與忠誠路1段交叉口忠誠公園,121.52541,25.10362,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.52541, 25.10362]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區中山北路6段與忠誠路1段交叉口忠誠公園@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.52541, 25.10362, 121.52541, 25.10362]
		},",,
462,士林區,至誠路,1段215號旁名山公園(雨農橋附近),臺北市士林區至誠路1段215號旁名山公園(雨農橋附近),121.532386,25.101509,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.532386, 25.101509]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區至誠路1段215號旁名山公園(雨農橋附近)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.532386, 25.101509, 121.532386, 25.101509]
		},",,
463,士林區,中山北路,7段114巷旁東和公園(靠東和橋旁),臺北市士林區中山北路7段114巷旁東和公園(靠東和橋旁),121.53343,25.12295,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.53343, 25.12295]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區中山北路7段114巷旁東和公園(靠東和橋旁)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.53343, 25.12295, 121.53343, 25.12295]
		},",,
464,士林區,中山北路,7段141巷天母公園01,臺北市士林區中山北路7段141巷天母公園01,121.53075,25.12646,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.53075, 25.12646]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區中山北路7段141巷天母公園01@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.53075, 25.12646, 121.53075, 25.12646]
		},",,
465,士林區,中山北路,7段141巷天母公園02,臺北市士林區中山北路7段141巷天母公園02,121.53158,25.1277,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.53158, 25.1277]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區中山北路7段141巷天母公園02@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.53158, 25.1277, 121.53158, 25.1277]
		},",,
466,士林區,美崙街,152巷美崙公園01(兒童新樂園對面),臺北市士林區美崙街152巷美崙公園01(兒童新樂園對面),121.51692,25.09754,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.51692, 25.09754]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市士林區美崙街152巷美崙公園01(兒童新樂園對面)@@,@@area@@: @@士林區@@
			},
			@@bbox@@: [121.51692, 25.09754, 121.51692, 25.09754]
		},",,
