id,area,name,type,type2,summary,address,tel,payex,serviceTime,tw97x,tw97y,totalcar,totalmotor,totalbike,totalbus,Pregnancy_First,Handicap_First,Taxi_OneHR_Free,AED_Equipment,CellSignal_Enhancement,Accessibility_Elevator,Phone_Charge,Child_Pickup_Area,FareInfo/WorkingDay/0/Period,FareInfo/WorkingDay/0/Fare,FareInfo/WorkingDay/1/Period,FareInfo/WorkingDay/1/Fare,FareInfo/WorkingDay/2/Period,FareInfo/WorkingDay/2/Fare,FareInfo/Holiday/0/Period,FareInfo/Holiday/0/Fare,FareInfo/Holiday/1/Period,FareInfo/Holiday/1/Fare,FareInfo/Holiday/2/Period,FareInfo/Holiday/2/Fare,EntranceCoord/EntrancecoordInfo/0/Xcod,EntranceCoord/EntrancecoordInfo/0/Ycod,EntranceCoord/EntrancecoordInfo/0/Address,EntranceCoord/EntrancecoordInfo/1/Xcod,EntranceCoord/EntrancecoordInfo/1/Ycod,EntranceCoord/EntrancecoordInfo/1/Address,EntranceCoord/EntrancecoordInfo/2/Xcod,EntranceCoord/EntrancecoordInfo/2/Ycod,EntranceCoord/EntrancecoordInfo/2/Address,totallargemotor,ChargingStation,FareInfo/Holiday/3/Period,FareInfo/Holiday/3/Fare,EntranceCoord/EntrancecoordInfo/3/Xcod,EntranceCoord/EntrancecoordInfo/3/Ycod,EntranceCoord/EntrancecoordInfo/3/Address
814,大安區,Times和平東路三段,1,2,大型車0格；小型車6格；機車0格,大安區大安段三小段375地號；和平東路3段1巷10弄5號旁空地,0800-88-8924,計時:100元/時，停車未滿一小時以一小時計，未滿半小時以半小時計。,00:00:00~23:59:59,305129.842,2768691.36,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814-7,中山區,嘟嘟房林森站停車場,2,,大型車:0格，小型車:84格，機車:0格,林森北路302號,2655-0818,"120元/時，停車逾1小時以上者，未滿半小時以半小時計費，12,000元/月",24小時,302990.5992,2772073.484,86,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,大安區,Times和平東路二段第2停車場,1,2,大型車0格；小型車6格；機車0格,"大安區	學府段三小段167、170地號；和平東路2段76巷19弄1號對面",0800-88-8924,"計時：100元/時，停車未滿1小時以1小時計；逾1小時以上者，未滿半小時以半小時計。月租：全日10,000元/月。",00:00:00~23:59:59,304478.979,2768436.22,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815-10,中正區,168停車聯盟-博愛停場,2,,建物附設立體式小型車37格(含身心障礙停車位1格)。,,2754-6661#18,"一、計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。二、月租：9,000元/月。三、車輛停放逾停車場內逾期超過30日以上未駛離，甲方得通知車主限期補繳停車費，逾期未補繳者，依法得移置其他停車場處理，並請求移置費。",24小時,301561.3339,2770959.464,37,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,大安區,Times金山南路,1,2,一般平面式小型車4格(含身心障礙停車位1格)。,金華段3小段36地號；金山南路2段31巷25號旁空地,25046098,"100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費，全日10,000元/月",00:00:00~23:59:59,303325.354,2769528.9,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,中山區,Times敬業一路,1,2,平面式小型車82格(含身心障礙停車位2格),敬業一路160號對面空地；金泰段81-23地號,0800-88-8924,臨停：100元/時，停車未滿1小時以1小時計，逾1小時以上未滿半小時以半小時計費。月租:10000元/月,00:00:00~23:59:59,305774.596,2775235.74,83,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,內湖區,Times江南街,1,2,大型車0格；小型車6格；機車0格,臺北市內湖區文德段二小段643-1地號；江南街71巷16弄30號對面,2504-6098,"臨停:100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:10,000元/月。",00:00:00~23:59:59,308235.562,2774262.95,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,中正區,TIMES濟南路二段,1,2,一般平面式小型車39格(含身心障礙停車位1格)。,臨沂段2小段327地號；濟南路2段14號旁空地,25046098,100元/時，停車逾1小時以上者，未滿半小時以半小時計費。,00:00:00~23:59:59,303197.824,2770437.24,40,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,大安區,國立師範大學附屬高級中學體育教學館地下停車場,1,2,大型車0格；小型車53格；機車0格,大安區信義路3段143號地下1層,02-2708-6000,"計時:50元/時，停車未滿1小時以1小時計；逾1小時以上者，未滿半小時以半小時計。月租:全日6,000元/月。",00:00:00~23:59:59,304469.822,2769819.21,53,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,中正區,墾海停車場,1,2,建物附設立體式小型車66格(含身心障礙停車位1格)。,忠孝東路1段23號B2、B3,2394-2438,計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。,00:00:00~23:59:59,302952.403,2770845.91,67,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,大同區,筌壹企業(股)公司站前營業所,1,2,建物附設機械式小型車55格(含身心障礙停車位1格)。,華陰街89號,29942818,"計時：40元/時，停車未滿1小時以1小時計；逾1小時以上者，未滿半小時以半小時計（當日當次最高收費上限250元）。月租：全日5,000元/月。",00:00:00~23:59:59,302232.165,2771395.54,88,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,文山區,興旺平面停車場,1,1,大型車0格；小型車14格；機車0格,文山區福興路106巷28弄與福興路106巷交叉口,2504-6290,"計時：20元/時，全程以半小時計費。月租：4,800元/月。",00:00:00~23:59:59,305484.772,2766595.67,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,松山區,吉拾停車場民生場,1,2,大型車:0格，小型車:86格，機車:0格,民生東路4段52號地下2樓,911375450,100元/時，未滿1小時以1小時計。逾1小時以上，未滿半小時以半小時計。本停車場非營業時間不提供臨時停車停放，如臨時停車隔夜停放，酌收管理費500元。月租10000元/月。,00:00:00~23:59:59,305528.05,2772272.47,87,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,中山區,雙城停車場,1,2,大型車:0格，小型車:23格，機車:0格,中山段一小段313、325地號,2365-6779,"計時:70元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:6,000元/月。",00:00:00~23:59:59,302844.016,2773142.72,24,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,中山區,嘟嘟房中崙5站停車場,1,2,大型車0格；小型車49格；機車0格,臺北市中山區八德路2段278-1號旁,2655-1516,計時:100元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計算。月租:8000元/月,00:00:00~23:59:59,304622.273,2771051.24,49,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,中山區,嘟嘟房中崙3站停車場,1,1,大型車0格；小型車130格；機車0格,臺北市中山區安東街16巷2號對面,2655-1516,"計時:100元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計算。月租:8,000元/月。",00:00:00~23:59:59,304654.331,2770926.86,130,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827-12,信義區,USPACE宏泰A19購物中心停車場,2,,大型車0格；小型車77格；機車0格,,02-7751-8097,"計時:200元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全日:10,000元/月。",24小時,307294.1274,2769849.565,77,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,內湖區,康寧平面停車場,1,1,大型車0格；小型車20格；機車0格,臺北市內湖區民權東路6段296巷口旁,2655-0818,"計時:20元/時，全程以半小時計，月租:全日4,800元/月",00:00:00~23:59:59,311087.459,2773948.36,20,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,內湖區,安康公車調度站臨時平面停車場,1,1,大型車:格，小型車:115格，機車:84格,五分街12號旁空地,0809-050-550,"小型車計時20元(星期一至星期日09時至17時，其餘時段不收費)，全程以半小時計費。 機車計次20元(星期六及星期日09時至17時，當日首次，其餘時段不收費)。月租4,000元/月(使用時段09時至17時)",00:00:00~23:59:59,311864.965,2773376.56,117,85,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,信義區,廣慈衛福大樓地下停車場,1,1,大型車0格；小型車704格；機車943格,臺北市信義區大道路116號地下1-4層,2759-0105,"計時:小型車30元/時、機車10元/時(當日當次最高上限20元)，全程以半小時計。月租:小型車全日4,800元/月、機車全日300元/月。",00:00:00~23:59:59,308848.283,2770115.38,704,943,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,信義區,信義區行政中心地下停車場,1,1,大型車0格；小型車98格；機車237格,臺北市信義區福德街86號,2726-0008,"計時:小型車30元/時、機車10元/時(當日當次最高上限20元)，全程以半小時計。月租:小型車全日4,800元/月、機車全日300元/月。",00:00:00~23:59:59,308755.32,2770080.4,98,237,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831-8,士林區,士林電機仰德大樓停車場,2,,大型車:0格，小型車:233格，機車:0格,中山北路6段88號B3、B4,2834-2662,平日150/時，假日150元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費，12000元/月租,24小時,302958.188,2777514.197,237,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,中山區,中山大樓地下停車場,1,2,大型車:0格，小型車:260格，機車:0格,中山北路2段42號B1~B4,8792-6868,"臨停80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全日18,000元。",00:00:00~23:59:59,302695.758,2771950.81,263,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832-4,內湖區,驛林交通股份有限公司內湖成湖站,2,,建物附設立體式小型車63格(含身心障礙停車位2格，孕婦、育有6歲以下兒童停車位2格)。,,2362-1685,平假日30元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:6000元/月,24小時,310480.9108,2775318.877,63,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,內湖區,行善社會住宅地下停車場,1,1,大型車0格；小型車401格；機車623格,臺北市內湖區行善路266、268號地下2至3層,2455-1299,"計時:小型車30元/時、機車10元/時(當日當次最高上限20元)，全程以半小時計費。月租:小型車全日4,800元/月、機車全日300元/月。",00:00:00~23:59:59,308666.873,2772562.39,401,623,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,中山區,新興國中站營業所,1,2,立體式小型車13格(含身心障礙停車位1格),臺北市中山區林森北路487號地下室,8773-9828,"計時：60元/時，全程以半小時計費。月租：7,000元/月。",00:00:00~23:59:59,303050.901,2772676.44,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,北投區,台灣大車位文林北路場,1,2,一般平面式小型車41格(含身心障礙停車位1格),台北市北投區文林北路175巷口旁空地,922719520,"計時:100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:6,000元/月。",00:00:00~23:59:59,301910.188,2777730.57,41,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,萬華區,莒光社會住宅地下停車場,1,2,大型車0格；小型車145格；機車184格,臺北市萬華區萬大路22號地下1至4層,2944-1489,"計時:小型車平日30元/時、假日40元/時，機車10元/時(當日當次最高收費上限20元，隔日另計)，全程以半小時計費。月租:小型車全日4,800元/月、機車300元/月。",00:00:00~23:59:59,300497.655,2769414.54,145,184,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836-5,中正區,台灣聯通杭州停車場,2,,大型車:0格，小型車:54格，機車:0格,杭州南路1段19號B3、B4,2523-5000,80元/時，停車逾1小時以上者，未滿半小時以半小時計費，月租:全天12000元/月，日間(08-20)8000元/月，夜間(20-08)6000元/月,24小時,303139.5952,2770597.794,55,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,中山區,禮頓企業有限公司中山長安停車場,1,2,大型車0格；小型車6格；機車0格, 臺北市中山區長安東路1段52巷9弄1號旁,02-8672-5372,"計時:160元/時，全程以半小時計費。月租:10,000元/月",00:00:00~23:59:59,303272.565,2771126.87,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,大安區,國立臺灣大學立體機車停車場,1,2,建物附設立體式機車107格(含身心障礙停車位3格)。,臺北市大安區羅斯福路4段1號,02-3366-2234-115,計次：20元/次(隔日另計)。月租：600元/月。,00:00:00~23:59:59,304756.289,2767671.93,107,107,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,中正區,林森台大站,1,2,大型車:0格，小型車:35格，機車:0格,臺北市中正區林森南路69號地下1-3層,7720-0935,"一、計時：80元/時，停車未滿1小時以1小時計，逾1小時以上未滿半小時以半小時計。二、月租：8,000元/月。",00:00:00~23:59:59,302677.73,2770229.79,35,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,中正區,Times重慶南路一段,1,2,大型車0格；小型車5格；機車0格,臺北市中正區重慶南路一段35號,2504-6098,計時:200元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,00:00:00~23:59:59,301805.351,2770907.57,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840-14,中山區,便利停車場建國站（中山大同保管場）,2,,大型車:0格，小型車:42格，機車:10格,建國北路2段11巷新光大樓後對面空地 長春段二小段780、781、782地號,2799-1001#168,汽車50元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計；機車50元/次。汽車月租：全日7000元/月。違停保管費：汽車100元/次/半日、機車25元/次/半日,24小時,304255.6371,2771798.964,43,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,大同區,臺北市立明倫高級中學停車場,1,2,大型車0格；小型車49格；機車0格,臺北市大同區承德路3段336號地下1層,2596-1567,"季繳:7,200元，半年繳優惠:14,000元(每月2,400元)",00:00:00~23:59:59,302439.731,2774251.55,49,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,北投區,弘盛開發股份有限公司停車場,1,2,大型車:0格，小型車:43格，機車:0格,臺北市北投區中央北路4段532號地下2層,2509-5228,20元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費,08:00:00~23:00:00,297194.702,2780062.37,43,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,大安區,吉拾停車場台大尊賢場,1,1,建物附設立體式小型車27格(含身心障礙停車位1格)。,臺北市大安區羅斯福路4段83號地下2層,8228-0188,"計時：50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：4,500元/月。",00:00:00~23:59:59,304151.641,2767344.54,28,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,南港區,南港一停車場,1,1,大型車:0格，小型車:43格，機車:0格,玉成段二小段211、212地號；南港路3段67巷10號旁空地,8941-8070,"計時：120元/時，停車未滿1小時以1小時計；逾1小時以上者，未滿半小時以半小時計。計次：600元/次，隔日另計。月租：12,000元/月。",00:00:00~23:59:59,309350.568,2771690.42,43,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,大安區,國立臺灣大學公館平面停車場,1,1,425,台北市大安區羅斯福路四段（羅斯福路與基隆路交叉路口),33662263,"計時：40元/時，未滿半小時以半小時計時。月租：小型車全日7,000元/月；日間：(07-18)5,500元/月，夜間(18-08)3,000元/月。",00:00:00~23:59:00,304210.071,2767266.45,425,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852-13,大同區,朝陽公園地下停車場,2,,大型車:0格，小型車:244格，機車:格,重慶北路2段68號地下,2959-9991,全日月票5760元(全日里民優惠月票4600元)，夜間月票2400元(19-8) (8-22)計時40元，(22-8)計時10元,24小時,301776.3656,2772073.081,249,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853-11,松山區,中崙高中地下停車場,2,,建物附設立體式小型車347格(含身心障礙停車位7格，孕婦、育有六歲以下兒童停車位7格)。,八德路4段101號地下,2655-0818,"計時：星期一至星期五30元/時，星期六至星期日、政府行政機關放假之紀念日、民俗節日及政府機關彈性調整放假日40元/時，全程以半小時計費。月租：全日5,200元/月，日間4,400元/月(07-19)，夜間2,400元/月(19-翌日08)。",24小時,306621.4077,2771434.504,354,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854-10,松山區,偶戲博物館地下停車場,2,,建物附設立體式小型車69格(含身心障礙停車位2格，孕婦、育有六歲以下兒童停車位2格)。建物附設立體式機車32格(含身心障礙停車位2格)。,市民大道5段99號地下,2655-0818,"計時：小型車週一至週五30元/時，週六至週日、政府行政機關放假之紀念日、民俗節日及政府機關彈性調整放假日40元/時，機車週一至週日10元/時，當日當次收費上限20元(隔日另計)，全程以半小時計費。月租：全日5,400元/月，機車全日300元/月。",24小時,306649.0834,2771137.74,71,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855-13,萬華區,萬板地下停車場,2,,大型車:0格，小型車:181格，機車:格,艋舺大道462號地下,2303-2268,"計時:小型車及大型重型機車30元/時，全程以半小時計費。月租:小型車全日5,200元/月、日間3,600元/月(07-19)；大型重型機車全日月票2,600元/月。停放於充電格位之車輛，每小時加收10元，依設備自動判斷未充電者每小時再加收10元(未充電者合計每小時加收20元)",24小時,299577.5549,2769038.607,185,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856-12,內湖區,南湖高中運動中心停車場,2,,建物附設立體式小型車162格(含身心障礙停車位4格，孕婦、育有六歲以下兒童停車位4格)。,康寧路3段220號地下2層,2634-1717,"計時:30元/時，假日40元/時，全程以半小時計費。月租:3,700元/月。",24小時,311605.5393,2773282.289,166,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865-6,中山區,嘟嘟房晴光站停車場,2,,大型車:0格，小型車:69格，機車:0格,農安街19號,2655-0818,"計時:80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:8,000元/月。",24小時,302863.3783,2773092.408,70,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872-4,信義區,中坡北停車場,2,,大型車:0格，小型車:15格，機車:0格,永吉段一小段21-2、23-1、27地號 中坡北路15巷8號旁空地,2778-5756,80元/時，第1小時未滿1小時以1小時計，停車逾1小時以上者，未滿半小時以半小時計。,24小時,308564.2728,2770883.692,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885-6,信義區,宏達經營管理顧問有限公司松仁停車場,2,,大型車:0格，小型車:198格，機車:0格,松仁路277號B2-B4,933807293,60元/時，未滿1小時以1小時計，逾1小時以上未滿半小時以半小時計，月租6000元/月,24小時,307510.4518,2768599.879,202,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886-11,松山區,博客停車場開發股份有限公司家樂福三民場,2,,大型車:0格，小型車:92格，機車:25格,三民路160號2、4、5樓,2948-8889,小型車60元/時，機車20元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:小型車6000元、機車600元。,24小時,306838.4779,2772728.598,94,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
