testID,ID(停車場的編號),Area(行政區),Name(停車場名稱),Address(停車場地址),Latitude(緯度),Longitude(經度),Summary(停車場概況),Tel(停車場電話),Payex(停車場收費資訊),"Totalcar(停車場""汽車""總車位數)","Totalmotor(停車場""機車""總格位數)","Totalbike(停車場""腳踏車""總車架數)","Totalbus(停車場""大客車""總車位數)",Pregnancy_First(孕婦優先車格位數),Handicap_First(身障車格位數),Totallargemotor(重機停車位數),ChargingStation(充電站數)
1514,HA99,松山區,銓營長安菊川停車場,臺北市松山區敦化段2小段220、222地號;八德路2段437巷2弄11號旁空地,25.0485895,121.5464633,一般平面式小型車10格(含身心障礙停車位1格)。,2793-5818,計時：90元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。半小時45元,12,0,0,0,0,0,0,0
1515,HB01,松山區,台灣聯通東興停車場,臺北市松山區台北市松山區八德路4段312-1號,25.0490604,121.5673906,塔台式小型車34格(含身心障礙停車位1格),2523-5000#1135,"計時：80元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計算。月租：全日8,000元/月，日間：7,000元/月(08-20)、夜間6,000元/月(20-08)。",35,0,0,0,0,0,0,0
1516,HB03,松山區,台灣聯通饒河停車場,臺北市松山區臺北市松山區八德路4段455號,25.0493977,121.5696224,建物附設塔台式小型車35格(含身心障礙停車位1格),2523-5000#135,"計時:100元/時，未滿1小時以1小時計。逾1小時以上，未滿半小時以半小時計。月租:全日8,000元/月",36,0,0,0,0,0,0,0
1517,HB11,松山區,8號停車場,臺北市松山區敦化北路244巷12號旁空地；臺北市松山區敦化段五小段8-3地號,25.0541591,121.5638621,一般平面式小型車2格(含身心障礙停車位1格)。,2719-6633#38,月租：每月5500元,3,0,0,0,0,0,0,0
1518,HB13,松山區,宏國大樓停車場,臺北市松山區臺北市松山區敦化北路167號B2~B4,25.0547646,121.5494174,建物附設立體式小型車284格(含身心障礙停車格6格),2514-7188,70元/時。停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。,290,0,0,0,0,0,0,0
1519,HB20,松山區,保德信停車場,臺北市松山區南京東路5段161號B3~B5,25.0517712,121.5621596,立體式小型車131格(含身心障礙停車位3格)。,2655-0818,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：8,000元/月。",121,0,0,0,0,0,0,0
1520,HB40,松山區,台灣聯通博仁醫院停車場,臺北市松山區台北市松山區光復北路68號地下1樓,25.050062,121.557502,建物附設立體式小型車6格(含身心障礙停車位1格),2523-5000,"計時：每小時80元。停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全天8,000元；日間(08-20)7,000元；夜間(20-翌日08)6,000元。",7,0,0,0,0,0,0,0
1521,HB41,松山區,龍城市場停車場,臺北市松山區台北市松山區光復北路190巷39號地下2-3樓,25.0547447,121.5538222,建物附設立體式小型車47格(含身心障礙停車位1格),2891-9113,"月租6,000元/月。",48,0,0,0,0,0,0,0
1522,HB51,松山區,台灣聯通敦北停車場,臺北市松山區南京東路3段331號地下2、3樓,25.0608856,121.5873887,建物附設機械式小型車40格(含身心障礙停車位1格)。,2523-5000#1138,"80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租9,000元",41,0,0,0,0,0,0,0
1523,HH02,松山區,Times 敦南市民,臺北市松山區松山區敦化段3小段349地號；市民大道四段83號旁。,25.0541591,121.5638621,一般平面式小型車4格(含身心障礙停車位1格)。,2504-6098,"計時：200元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全日10,000元/月。",5,0,0,0,0,0,0,0
1524,J00003,信義區,台北君悅酒店停車場,臺北市信義區松壽路2號B1、B2,25.0351708,121.5628669,無資訊,2720-1005,"70元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。長期客戶一月租6,300元，半年租34,020元，年租60,480元",403,0,0,0,0,0,0,0
1525,J00015,信義區,遠東百貨A13停車場,臺北市信義區松壽路11號旁空地,25.0363769,121.5673088,無資訊,77278168#8563,每小時50元，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,295,0,0,0,0,0,0,0
1526,J00016,信義區,新光三越百貨公司台北信義分公司三館停車場,臺北市信義區松壽路9號地下3、4、5樓,25.0363104,121.5668588,立體式小型車186格(含身心障礙停車位3格)。立體式機車406格(含身心障礙停車位8格)。,8780-5959,計時：小型車100元/時，機車20元/時，全程以半小時計費。,189,414,0,0,0,0,0,0
1527,J00022,信義區,ATT 4 FUN 停車場,臺北市信義區松壽路12號地下2樓,25.0353886,121.5660759,無資訊,8780-8111,"小型車、機車計時:100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。機車月租:1,000元/月。",41,166,0,0,0,0,0,0
1528,J00040,信義區,台灣聯通松山停車場,臺北市信義區東興路65號B2,25.0469483,121.5667532,為地下停車場，計有90個小型車,2523-5000,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全天10,000元/月；日間8,000元/月(08~20)；夜間3,000元/月(18~08)。",91,0,0,0,0,0,0,0
1529,J3,信義區,松隆平面停車場,臺北市信義區松隆路286號旁,25.0482793,121.5758645,平面式小型車18格(含身心障礙停車位1格)。平面式機車6格。,2944-1489,計時30元，全日月票7200元 機車免費,18,10,0,0,0,0,0,0
1530,J31,信義區,台北世界貿易中心國際貿易大樓地下停車場,臺北市信義區基隆路1段333號B1~B3,25.0414827,121.5646022,建物附設立體式小型車56格(含身心障礙停車位1格)。,2757-6834,100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,64,0,0,0,0,0,0,0
1531,J32,信義區,台北君悅酒店停車場,臺北市信義區松壽路2號B1、B2,25.0351708,121.5628669,立體式小型車491格(含身心障礙停車位13格，孕婦、育有6歲以下兒童停車位2格)。,2720-1005,"70元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。長期客戶-月租6,300元，半年租34,020元，年租60,480元。",504,0,0,0,0,0,0,0
1532,J66,信義區,Neo19大樓停車場,臺北市信義區松壽路22號地下2樓,25.0355475,121.5678114,建物附設立體式小型車68格(含身心障礙停車位3格，孕婦、育有6歲以下兒童停車位1格)。,2506-0201,"臨停：100元/時，全程以半小時計。當日最高上限平面500元(限平日8-22)、機械500元(8-22)。月租：機械車位7,000/月、平面車位10,000元/月。",70,0,0,0,0,0,0,0
1533,J91,信義區,愛馬屋光復場,臺北市信義區光復南路495號地下2樓,25.0324706,121.5577127,建物附設立體式小型車31格(含身心障礙停車位1格)。,2345-7627,計時100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。月租8000元。,32,0,0,0,0,0,0,0
1534,J94,信義區,台北信基大樓停車場,臺北市信義區信義路4段460號B3,25.0327343,121.5587912,建物附設立體式小型車25格(含身心障礙停車位1格),2246-1708-#15,"120元/時，，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租10,000元",26,0,0,0,0,0,0,0
1535,JA24,信義區,信義傑仕堡停車場,臺北市信義區信義路5段126號B2,25.0322785,121.569097,建物附設立體式小型車46格(含身心障礙停車位1格)。,8780-2288,100元/時，停車逾1小時以上者，未滿半小時以半小時計費,47,0,0,0,0,0,0,0
1536,JA40,信義區,助安168松智停車場,臺北市信義區臺北市信義區信義段5小段28、28-1、28-4、28-6、28-7、28-8、28-9；松智,25.0219844,121.5748662,一般平面式小型車149格(含身心障礙停車位2格),2754-6661#18,"100元/時，全程以半小時計。月租:8,000元/月",152,0,0,0,0,0,0,0
1537,JA59,信義區,臺北市松山家商附設夜間及假日停車場,臺北市信義區松山路665號,25.031256,121.5802007,一般平面式小型車29格(含身心障礙停車位1格)。,2726-1118#415,2000元/月，按季收費,30,0,0,0,0,0,0,0
1538,JA70,信義區,基隆路停車場,臺北市信義區基隆路1段143號B3,25.0414827,121.5646022,立體式小型車32格(含身心障礙停車位1格)。,2763-9887,50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。7000元/月。,33,0,0,0,0,0,0,0
1539,JA79,信義區,TIMES松仁路,臺北市信義區台北市信義區松仁路169號旁空地；台北市信義區祥和段三小段328、,25.028123,121.568477,一般平面式小型車10格(含身心障礙停車位1格)。,2504-6098,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：10,000元/月。",11,0,0,0,0,0,0,0
1540,JA84,信義區,Times 光復南路,臺北市信義區信義路4段393-5號前方,25.0335591,121.5585889,一般平面式小型車10格(含身心障礙停車位1格),2504-6098,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。月租：全日10,000元/月。",11,0,0,0,0,0,0,0
1541,JA99,中正區,Times石園社區,臺北市中正區信義路1段5號、9號、13號；石園社區之附屬一樓平面停車場,25.034348,121.52865,立體式小型車29格(含身心障礙停車位1格)。,2504-6098,100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全日10000元/月,30,0,0,0,0,0,0,0
1542,JB01,信義區,台灣聯通松高停車場,臺北市信義區臺北市信義區松高路1號地下3樓,25.039745,121.5642046,建物附設立體式小型車7格(含身心障礙停車位1格),2523-5000,100/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全天12000元/月，日間(08-20)11000元/月，夜間(20-08)10000元/月,9,0,0,0,0,0,0,0
1543,JB77,信義區,松高路臨時平面停車場,臺北市信義區台北市信義區松高路、松勇路口；信義段3小段6地號,25.0219844,121.5748662,一般平面式大型車21格。,0981-924598,"計時：80元/時，全程以半小時計費。月租：8,000元/月。",2,0,0,21,0,0,0,0
1544,JJ03,信義區,永吉站,臺北市信義區忠孝東路五段743巷21弄21號1F-B3,25.0437583,121.5801604,建物附設立體式小型車31格(含身心障礙停車位1格)。,2704-4718,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。月租：全日8,000元/月，日間6,000元/月，夜間4,500元/月。",32,1,0,0,0,0,0,0
1545,K00094,內湖區,叭叭房內湖科技大樓停車場,臺北市內湖區堤頂大道2段301號B1(車位編號:135.136等2格)、B2(車位編號:96.99.102至104.108至110.112.114至116.119.126至129等17格)、B3(車位編號:49.50.54至58.62至89等35格)、B4(車位編號:1至45等45格),25.0788104,121.5649109,無資訊,2655-0000,50元/時，停車逾1小時以上者，未滿半小時以半小時計費，6000元/月,86,0,0,0,0,0,0,0
1546,K00095,內湖區,叭叭房西湖大樓停車場,臺北市內湖區基湖路10巷57號B2(車位編號:24至26.29至31.38至40. 44等10格)、B3(車位編號:3至6.9至13.18等10格),25.0823676,121.5639098,無資訊,2655-0000,50元/時，停車逾1小時以上者，未滿半小時以半小時計費，6000元/月,24,0,0,0,0,0,0,0
1547,K00096,內湖區,叭叭房陽光大樓停車場,臺北市內湖區陽光街242號B1(車位編號:78.81.82.97.99.100.  103.104等8格)、B2(車位編號:40至54.56.58至62.69.71至76等28格)、B3(車位編號:2至5.7.10至12.14.15.20.22至27.29.30.33.34.38.39等 23格),25.0736224,121.5781408,無資訊,2655-0000,50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:6000元/月,65,0,0,0,0,0,0,0
1548,K00104,內湖區,內湖成功停車場,臺北市內湖區南京東路6段539巷東側空地,25.0617102,121.5887581,一般平面式大型車122格。,2962-1322,"計時:30元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全天7,500元/月，日間(07:30-20:30)4,000元/月，夜間(19:30-08:30)3,500元/月。",442,0,0,0,0,0,0,0
1549,K00118,內湖區,Times 行愛新湖,臺北市內湖區行愛路77巷20號旁空地,25.0632296,121.5819046,無資訊,2504-6098,計時:100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全日10000元。,28,0,0,0,0,0,0,0
1550,K00120,內湖區,TIMES 新湖三路,臺北市內湖區新湖三路與新湖三路219巷交叉口西南側空地,25.0655103,121.5807797,無資訊,2504-6098,"計時：每小時100元。
停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。
月租：全日10,000元。",40,0,0,0,0,0,0,0
1551,K00147,內湖區,萬國科技大樓停車場,臺北市內湖區洲子街105、107號地下1、2、3、4樓,25.0808049,121.5695208,無資訊,2778-5756,40元/月，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:5000元/月,111,0,0,0,0,0,0,0
1552,K00155,內湖區,新湖站,臺北市內湖區新湖二路251號旁空地,25.0636365,121.5815426,為平面停車場，計有49個小型車格,2721-0484,全天每月4500元,50,0,0,0,0,0,0,0
1553,K13,內湖區,長揚停車場新湖站,臺北市內湖區新湖一路366號B2,25.062936,121.5833021,建物附設立體式小型車59格(含身心障礙停車位1格)。,2761-9188,40元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全日4000元/月，夜間(19-08)2500元/月，日間(08-19)3000元/月。計次:200元/次(08-24),60,0,0,0,0,0,0,0
1554,K18,內湖區,大安小客車租賃有限公司內湖站,臺北市內湖區新湖二路251號旁空地；舊宗段36-1、36-11地號,25.0636365,121.5815426,一般平面式小型車49格(含身心障礙停車位1格),8789-3456,"30元/時，停車未滿1小時以1小時計費，逾1小時以上者，未滿半小時以半小時計費。計次150/次(07-24)。月租全日4,000元/月，日間3,000元/月(08-19)，夜間2,500元/月(19-08)",50,0,0,0,0,0,0,0
1555,K32,內湖區,哈拉生活有限公司停車場,臺北市內湖區康寧路3段72號地下2、3樓,25.0696916,121.6114623,建物附設立體式小型車129格(含身心障礙停車位2格),2633-3666#259,40元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。全日4500元/月。,129,0,0,0,0,0,0,0
1556,K35,內湖區,便利停車場創世紀站,臺北市內湖區台北市內湖區洲子街118號B1~B3,25.0808017,121.5687941,立體式小型車66格(含身心障礙停車位2格),2799-1001,50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全天5000元/月，夜間3000元/月(20-08)。計次:160元/次(隔日另計),68,0,0,0,0,0,0,0
